disparity,sampling,coef,dset,cfRate,tcfRate,eoRate,spRate,accuracy
1.0,under,-0.0171588033250745,COMPAS,1.0356980733868109,1.01888426640707,0.8699513985899061,0.7525739797265099,0.6755137481910277
0.7999999999999997,under,-0.09186479681384606,COMPAS,1.2082402130829604,1.104418968865208,0.9109605859413682,0.8010256671699542,0.6739218523878435
0.6000000000000005,under,-0.16653670348563512,COMPAS,1.4257823351814858,1.2037518351743255,0.9674814215044178,0.861544245698668,0.6705933429811866
0.3999999999999999,under,-0.2375939142944689,COMPAS,1.670293664760445,1.3070231504634071,1.0245378440303434,0.9283397143641231,0.6672069464544138
0.19999999999999996,under,-0.3113743325116775,COMPAS,1.931668240243042,1.4083871203375926,1.0831964850894211,1.0003793617343764,0.6646020260492043
0.0,under,-0.3842494133432441,COMPAS,2.2348357868058626,1.5189441523789713,1.1461221015103302,1.0763522599971647,0.6594500723589001
-0.2,under,-0.4571026417877189,COMPAS,2.5572372595191504,1.6276155325261268,1.2088660392677884,1.155413398151325,0.6542691751085384
-0.3999999999999999,under,-0.5280499575573949,COMPAS,2.877965346909998,1.7309705958464383,1.25521664169756,1.222045713516635,0.6494645441389292
-0.6000000000000005,under,-0.5984788580811116,COMPAS,3.207425149774142,1.8315503957836128,1.303137575645576,1.2898634699618103,0.6449204052098407
-0.7999999999999997,under,-0.6706311236932602,COMPAS,3.5192594207122463,1.9219010314241245,1.3428111925663406,1.3525145775678218,0.6405788712011578
-1.0,under,-0.7443828406863183,COMPAS,3.857619697532088,2.015065674812549,1.3818014354527224,1.4162861229225447,0.6343849493487698
1.0,over,-0.0061768236387129615,COMPAS,1.014762959552249,1.0078612547344097,0.8572517299594854,0.7423794068990681,0.6773661360347322
0.7999999999999997,over,-0.08456880248661015,COMPAS,1.1974481574397797,1.0995135536014895,0.9002487615066596,0.7939731587269684,0.6747033285094065
0.6000000000000005,over,-0.15839814590097828,COMPAS,1.4189496181878596,1.2014883230171511,0.9616251720464788,0.8602825976332612,0.6700434153400867
0.3999999999999999,over,-0.2314062822821468,COMPAS,1.6623997113748732,1.3033036251706611,1.0214029335892023,0.9320084177252127,0.6662518089725036
0.19999999999999996,over,-0.30406652811032553,COMPAS,1.930604797044208,1.4076937052072498,1.0814406233706222,1.0073483084500454,0.664573082489146
0.0,over,-0.3783446147280689,COMPAS,2.2278683853796686,1.5151244723341446,1.1412588638443164,1.0793292463144712,0.6581476121562954
-0.2,over,-0.4516417276755483,COMPAS,2.5649261171580875,1.628711663032265,1.203643276162519,1.1533089052019039,0.6545296671490592
-0.3999999999999999,over,-0.5244205367581273,COMPAS,2.8705986126781853,1.7271792978223042,1.2503793348902874,1.2205693601416998,0.6508827785817656
-0.6000000000000005,over,-0.5986453149543787,COMPAS,3.2454376482894283,1.8412170035237767,1.3010398202013025,1.2982010253531286,0.6474674384949348
-0.7999999999999997,over,-0.6738145235539195,COMPAS,3.591944330016867,1.9406544142979296,1.3508922844988018,1.3616707948668272,0.6413024602026047
-1.0,over,-0.7466606585931277,COMPAS,3.969228901531926,2.044226039599037,1.3971833904469628,1.4323391272037296,0.6359189580318377
1.0,smote,-0.0056006971727641935,COMPAS,1.0124778499800287,1.0067974013248102,0.8558139547406534,0.7365264690882526,0.6792764109985531
0.7999999999999997,smote,-0.0804168245226686,COMPAS,1.1800053636744938,1.0907379114482998,0.8956528225494087,0.7831957786608645,0.6787264833574528
0.6000000000000005,smote,-0.15622943908023545,COMPAS,1.3863229016551586,1.1860114311862378,0.9483652081725532,0.8406493061962754,0.6762373371924747
0.3999999999999999,smote,-0.23208674458370196,COMPAS,1.634230986521576,1.2912751384365628,1.010327550588193,0.9115757517802234,0.673314037626628
0.19999999999999996,smote,-0.30656072893290875,COMPAS,1.890492397321777,1.3910147486084723,1.0661565469194054,0.9845884030373401,0.6710564399421127
0.0,smote,-0.38069806046664795,COMPAS,2.1785696788704025,1.4966405055744731,1.1250926689075695,1.056913437195877,0.6646599131693197
-0.2,smote,-0.4562994370501122,COMPAS,2.504259041669986,1.6083267740430818,1.1851112262997063,1.1305902174214904,0.6617076700434152
-0.3999999999999999,smote,-0.5308486333119847,COMPAS,2.816448155115346,1.7092484922564972,1.2370573703829224,1.2001474652157393,0.6590448625180896
-0.6000000000000005,smote,-0.6056098246054917,COMPAS,3.1473654710695027,1.809807339278104,1.2784804925578783,1.2705035374029856,0.6547033285094065
-0.7999999999999997,smote,-0.681154345587772,COMPAS,3.450969625593929,1.8984246130515692,1.3212219921899395,1.3336186138650556,0.6507091172214183
-1.0,smote,-0.7574452351881367,COMPAS,3.7815230552312586,1.9914583138607147,1.3602487871412507,1.3949237868459243,0.6449493487698986
1.0,psp,-0.006570832214417281,COMPAS,1.0139588408067244,1.0074911756310183,0.8554977144589689,0.7488681584899675,0.6759768451519538
0.7999999999999997,psp,-0.11744146657807608,COMPAS,1.2876290031684527,1.1427630470620898,0.9305460087574232,0.8392730245942599,0.6750217076700433
0.6000000000000005,psp,-0.23903349635477497,COMPAS,1.6990801705985734,1.31959453060217,1.0253421419502808,0.9486686156660245,0.6700434153400867
0.3999999999999999,psp,-0.3546456556969245,COMPAS,2.1722310293769795,1.4973044009733796,1.1215538255304571,1.0634471297572767,0.6643125904486251
0.19999999999999996,psp,-0.4663312989280769,COMPAS,2.7124144884408206,1.6783386414759298,1.2050841131355794,1.171974164041098,0.6611866859623734
0.0,psp,-0.5839652909389856,COMPAS,3.3544887760375137,1.8718674358537783,1.3081262824755742,1.2920856164663777,0.6543849493487699
