duration,credit_amount,inst_rate,residence_time,age,num_credits,dependants,phone,foreigner,gender,check_high,check_low,check_mid,check_none,debt_critical,debt_delay,debt_none,debt_noneBank,debt_onSchedule,pur_appliance,pur_business,pur_education,pur_furniture,pur_newCar,pur_other,pur_repairs,pur_retraining,pur_tv,pur_usedCar,sav_large,sav_medium,sav_none,sav_small,sav_xlarge,emp_lessFour,emp_lessOne,emp_lessSeven,emp_moreSeven,emp_unemployed,debtor_coApp,debtor_guarantor,debtor_none,prop_agreement,prop_car,prop_none,prop_realEstate,oi_bank,oi_none,oi_stores,hous_free,hous_own,hous_rent,job_highSkill,job_skilled,job_unskilledNR,job_unskilledR,divorced,married,single,disparity
-0.027305497281854354,-0.00010738035737347637,-0.28795700128830537,0.014737168910427558,0.0173096026894023,-0.1954185065860508,-0.16604162681065154,0.2779804883016989,-0.6327877600305805,-0.08179661902860164,0.3866555851724294,-0.5348504551994215,-0.16025418514112513,1.1188141719795879,0.9716250609889101,0.3841768560716038,-0.3612069562560891,-0.4068251289521905,0.22259528495923497,-0.047251105321961265,0.09260661913016854,-0.5677277530516796,0.15285860178732816,-0.5810872190256542,0.4643389046599985,-0.3167434419950857,0.42107288488377265,0.27367268190583227,0.9186249438387522,0.020494930376890954,-0.0635302612383018,0.5404506870519019,-0.3752988465743532,0.6882486071953343,0.07526138102991477,-0.028378199927491153,0.6600009363270732,0.14615969357666372,-0.04267869419468795,-0.20354830531545143,0.9075600940388168,0.10635332808810505,0.20632591821253982,0.2744398487662051,-0.1512210132800756,0.48082036311280085,0.05072545632150703,0.6675614974900317,0.09207816299993253,0.4386665154555691,0.39167418027249185,-0.01997557891658708,0.140390262056182,0.12410079438758277,0.39120169169974184,0.15467236866796424,-0.014363695421039187,0.24024430121402898,0.5844845110184845,1.0
-0.02578105501405223,-0.0001294225554441861,-0.32133908855500115,0.001626248219012695,0.017330856321007605,-0.19247712091627553,-0.15445836925333112,0.285479553778976,-0.8026046141512648,-0.24397982380198155,0.3635518988578253,-0.5408626047729144,-0.08291421102073208,1.175490503182236,0.9729292216050728,0.3856499505825591,-0.26419195015665076,-0.4024836921906826,0.22336205640611959,0.10404852029387465,0.10824139233081466,-0.5892415137695903,0.22861124786954679,-0.5710089882586097,0.36348337079297643,-0.3351706922672092,0.35700530529833185,0.2797837555303908,0.9695131884258879,0.18555038350816477,-0.08852862216519516,0.5566010470273423,-0.37112174920050944,0.6327645270766158,0.16058066823994538,-0.00293223879917404,0.689103606130226,0.19747963823792014,-0.12896608756250338,-0.2481761667103,0.9573096229916916,0.20613212996501434,0.2151602729000496,0.30955452120837473,-0.0665809240664732,0.457131716204462,0.09827532752145855,0.6936633308074996,0.12332692791745055,0.4512112863878933,0.4634829810695114,0.0005713187890061002,0.1212058276810658,0.11602343667952482,0.5335062783305833,0.14453004355524054,-0.016662432978296796,0.2720871047933927,0.6598409144313158,0.7999999999999997
-0.025140511401366035,-0.0001363752689576272,-0.3443290585121214,-0.014153899716270487,0.01791456528154231,-0.21896231462231688,-0.09918118389290739,0.2634513102393792,-0.7674268117854034,-0.3807719330376455,0.3101036515343916,-0.5357844289309777,-0.06111897930267655,1.2106338144300302,1.0242826981391062,0.4121376959525346,-0.22841875803300046,-0.5143063533045311,0.2301387749766529,0.10629104547208207,0.08243374686266768,-0.5473531812905086,0.26828797610413035,-0.6028976973648775,0.3151088770816527,-0.3392092590648166,0.31195199371931065,0.298111382005008,1.0311091742061167,0.3164358185009926,-0.10215791400930327,0.5684672191626723,-0.38351515065269015,0.5246040847290926,0.16053410583483532,0.015500187212033317,0.6767027910292657,0.23004387203673105,-0.1589468983821,-0.3545799566226181,0.9887140057621429,0.28970000859123834,0.19063650961632844,0.3348058296726329,-0.03784342928031851,0.4362351477221238,0.08227734448607732,0.6878828805603626,0.1536738326843256,0.4224095974966772,0.4881237446233995,0.013300715610686607,0.05945042291453223,0.13355421298570377,0.5363819547627933,0.19444746706773433,-0.005958230042130228,0.24644027169392152,0.6833520160789758,0.6000000000000005
-0.026050256299680923,-0.0001321863269765653,-0.3381517299319194,-0.02960387950229086,0.01721953249888879,-0.24577978698343517,-0.04752891145109987,0.2740347532009028,-0.7532158802808587,-0.5034074240728763,0.3521171069571107,-0.5302349240308603,-0.09013473686328329,1.1879551763925484,1.0561473581712635,0.45805283951242387,-0.2914276704087839,-0.5441191475635485,0.24104924274415904,0.0972511934206649,0.03702216708506986,-0.452343515674922,0.32160155882015473,-0.5971728492076428,0.18552470430718254,-0.37013328525666866,0.3269367831079155,0.315643865838265,1.0553720000154974,0.32629534054513765,-0.053145947064318806,0.5683538822175509,-0.33492225283483457,0.4131215995919802,0.14390374784230667,0.009626361544032772,0.7051729770496774,0.2560247282595819,-0.19502519224008347,-0.3141656916210424,0.8956562416425914,0.338212072433969,0.14879205298861936,0.3316377941861523,-0.03715193650988558,0.4764247117906288,0.04662321687627955,0.6810720832874989,0.1920073222917358,0.40600091918738057,0.503127691420167,0.010574011847967064,0.008046549610724435,0.16758661566217006,0.5316190869223718,0.21245037026024668,0.0015719536223749208,0.25896071362066375,0.6591699552124762,0.39999999999999986
-0.02836240481213294,-0.00012470850717448629,-0.3407356215365821,-0.01918372885953563,0.016717934771689508,-0.278538212449559,-0.009111567127869825,0.26534030777129397,-0.7763487231008799,-0.6407736146326589,0.3454526017124951,-0.5433935572822098,-0.10658685078745672,1.2225138473855328,1.0635076796780998,0.5153430290419364,-0.40160235832221375,-0.5234232767730039,0.2641609674035445,0.1174114299907018,0.04493447372738414,-0.38972162091167256,0.3918672827611953,-0.5493398818839897,0.01955005413955449,-0.45068830997840076,0.35459116302078564,0.30534701655552776,1.0740344336072762,0.17531055781087776,0.021723335032964957,0.6072667559724626,-0.27568154928385924,0.38936694149591444,0.16477475043553094,0.02674134669346971,0.6911008441908707,0.28637934465251563,-0.2510102449440258,-0.32427897627385044,0.8728469631513361,0.3694180541508778,0.1459209775859696,0.3315389763540345,-0.04175428976613477,0.48228037685449165,-0.017337160929415767,0.6942851304776605,0.24103807148011844,0.39262646858413297,0.5215965231102544,0.003763049333979212,0.01449644523055079,0.1878779886130732,0.5223264638548654,0.1932851433298732,-0.02112912690739506,0.30513965825787415,0.6339755096778843,0.19999999999999993
-0.029320824056780735,-0.00012189405851978926,-0.339820967880503,-0.004887213468299911,0.017154277674651622,-0.2935017629216803,0.012509085074513388,0.26852793035209294,-0.8171795726624965,-0.7724498640932224,0.27218177147885675,-0.5359857023230353,-0.08941286146670263,1.2443116029326051,1.0784788961834706,0.5355548537882744,-0.5166064597044034,-0.5215720313576108,0.31523955171199136,0.13753432202387642,0.06432168410504654,-0.4190544520124178,0.44637393890408267,-0.4954556637198474,-0.1200903693930587,-0.5295337536324844,0.38155778841865,0.30628327893713736,1.1191580369907397,0.13663229905856847,0.03675621356926925,0.6265602987597242,-0.23416815533424395,0.32531415456840734,0.19184321749362185,0.028547144060276346,0.640534833818413,0.32148277553753035,-0.2913131602881151,-0.34207151250552903,0.8455334797147266,0.3876328434125279,0.16376959286799245,0.33352357934626736,-0.06764125465431359,0.46144289306177716,-0.06680989060395894,0.6949769865179826,0.2629277147077038,0.35794357975261915,0.5239014037908899,0.00924982707821586,0.020780071575045314,0.18193009230108853,0.5221759948055831,0.1662086519400079,-0.03446438998051143,0.3157179078944882,0.6098412927077465,0.0
-0.028989186727067916,-0.00012370144355503365,-0.32457421662550423,0.00020553387304279817,0.016002002246914556,-0.2889551941486797,0.04220759499664387,0.28001248880995566,-0.8381505927452687,-0.8481474340012676,0.22351570263245757,-0.5368741707572734,-0.07350620590426366,1.2384290037805068,1.0992310961645102,0.5510762011711275,-0.5514385071647214,-0.5937091511321078,0.34640469071261976,0.1436198841981799,0.07044495308389653,-0.4542566281415922,0.45068786583043996,-0.456283278504377,-0.18930107515023034,-0.570801379729227,0.39027481100136646,0.3081217301852819,1.1590574469776882,0.15097696977321312,-0.013282022810355294,0.6391078852354019,-0.21302980728734833,0.28779130484051385,0.21445278638111834,0.02250880259279702,0.5903932522097718,0.34505996451523807,-0.3208504759474983,-0.3473309512677511,0.7997234219753121,0.39917185904387303,0.17648856115896092,0.29847966072951565,-0.05692744396113313,0.433523551824085,-0.10712877447684084,0.6917973396684793,0.266895764559794,0.2660402852072124,0.5454671104666784,0.04005693407753751,0.02061108629395419,0.16511652145106445,0.508941537284756,0.15689518472164987,-0.013496537320208496,0.3049797012486949,0.5600811658229408,-0.2
-0.0293439035908905,-0.00012583960304371792,-0.31221764179637995,-0.010796542948295637,0.01539797610246597,-0.2521089230465913,0.06992007243832289,0.27983192125300116,-0.9074154055516053,-0.9270153703318617,0.1902719619331728,-0.5538101502484004,-0.051309414929278735,1.2421717583733263,1.1061446270000257,0.5405748505261518,-0.6102400147737805,-0.6039132303788528,0.3947579227552731,0.13298555473153,0.06552447377825665,-0.4503053554569422,0.4468480692368004,-0.4655406730721423,-0.21810059921297703,-0.5966727545242203,0.42244303625868473,0.3299860710468538,1.1601563323429742,0.13909769281322293,-0.024976692157333388,0.6554872018555327,-0.2148077389883931,0.2725236916057881,0.22045057583542288,0.02670270137560435,0.5721634282769535,0.36387264054648283,-0.3558651909056486,-0.360279476317613,0.781069226862634,0.40653440458379597,0.17125813069639573,0.2599377767716535,-0.015296230889367813,0.4114244785501361,-0.15218347427471735,0.7329574536229876,0.24655017578054841,0.16612146826909416,0.5724304587717074,0.08877222808802021,0.011518273353688192,0.15275079076311202,0.49735354102795837,0.16570154998405764,0.019923848089088248,0.26819670046326266,0.5392036065764682,-0.3999999999999999
-0.03020884910358953,-0.00012912455540956913,-0.303993806535822,-0.021080680186604285,0.016754467487566302,-0.21958595609129702,0.11393346734355138,0.28565395651953635,-0.9801410288385344,-1.0092633157603226,0.19464026674195506,-0.5863863829318021,-0.04498762189544544,1.2312640775000936,1.1020343737570155,0.5055529566978632,-0.6407748977608292,-0.6358738601176845,0.46359176683843295,0.12658080216020987,0.027817690845700183,-0.4699933202897995,0.3990729156726877,-0.47938373522293914,-0.2173972369499106,-0.5933198031882573,0.4637276719818634,0.3364883929319935,1.2009369614732537,0.13010519472326362,-0.020166708316838654,0.6533511205451815,-0.23781399569041725,0.2690547281536098,0.2143497537324768,0.04957726991016211,0.5840689043678486,0.35629833617783646,-0.40976392477352275,-0.39474555901682257,0.7784650091313299,0.41081088930028997,0.14921083822067793,0.22334602536758744,0.007859761759681902,0.4141137140668542,-0.15882234677745988,0.7704914841706954,0.18286120202156175,0.09232542559418024,0.5721516735126988,0.13005324030791915,-0.007181623390931192,0.1513410894582765,0.4993394068176114,0.15103146652984378,0.06159271553070634,0.20080840217849524,0.532129221705598,-0.6000000000000005
-0.03125567549919664,-0.00012971548351478854,-0.30802171441967996,-0.027707892076264107,0.019257650739159655,-0.20384824445904662,0.1532692894893082,0.2955735406654865,-1.040284167235845,-1.114640298968774,0.22285387909783844,-0.613523888406318,-0.07862503533666403,1.2430034003509702,1.1096037295774182,0.4673506937946332,-0.649556295802332,-0.6637299442627643,0.5100401723988695,0.12555445582213565,0.0009543396360269507,-0.46893958255780627,0.33639163749810913,-0.4878477228389859,-0.20283117303059012,-0.5909067034391667,0.5043974808086725,0.3354776378983872,1.2214579859090449,0.13592154190663716,-0.03000443958944983,0.6363082799686041,-0.25887873677387735,0.29036171019391277,0.23436854349721983,0.08583601310136998,0.6094543151405862,0.3439300318628349,-0.4998805478961822,-0.4227543629679628,0.7859841288341243,0.4104785898396662,0.12067466712355161,0.21575810249292576,0.028967688806952756,0.4083078972823975,-0.14462415651737406,0.8090137466753637,0.10931876554783393,0.019477757563399412,0.5851038577817772,0.16912674036064868,-0.034405751311034245,0.13845858243463474,0.5385533749451327,0.13110214963709288,0.0720028081522233,0.18048446978300053,0.5212210777706058,-0.7999999999999997
