age,education-num,sex,capital-gain,capital-loss,hours-per-week,Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay,10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college,Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed,Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving,Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,Cambodia,Canada,China,Columbia,Cuba,Dominican-Republic,Ecuador,El-Salvador,England,France,Germany,Greece,Guatemala,Haiti,Holand-Netherlands,Honduras,Hong,Hungary,India,Iran,Ireland,Italy,Jamaica,Japan,Laos,Mexico,Nicaragua,Outlying-US(Guam-USVI-etc),Peru,Philippines,Poland,Portugal,Puerto-Rico,Scotland,South,Taiwan,Thailand,Trinadad&Tobago,United-States,Vietnam,Yugoslavia,disparity
0.01684169924554616,0.09007423216909187,0.5718967796616143,0.0003103988036288568,0.0006368849308226131,0.025991093855665195,0.4473379219725996,-0.19994090762333833,-0.009676447197517363,-0.02943213403883696,0.1493244525082546,-0.4894966969280722,-0.3458779018964272,-0.04845556264540072,-0.7845650265763295,-0.8806981722614647,-0.41445138085734784,-0.28222853138051357,-0.49294996565983706,-0.940993850987018,-0.6647670320583896,-0.2220819765214941,-0.1436407512131788,0.2617954167745321,0.7711777613514069,-0.47993800950233667,0.49438140171439876,-0.12838742629685576,0.7830436707948817,-0.23072376238974485,-0.7918623565569782,0.08743985857075892,0.40407101974176,-0.4241177665412963,-1.4133309118979291,-0.6739096829946624,-0.5433177953910221,0.0038257106299983746,-0.01782947009435436,0.03558137561921117,0.8020889873232513,-0.8792396000529368,-0.7368357344072739,-0.38232295392915416,-0.937679031988389,-0.19170671050904603,0.5614498076851138,0.47709525699638206,0.2814561275469751,0.6080475464090512,-0.1404721398800528,-0.1488963801800135,-0.6562877009573788,-0.7785091087025588,-1.581220519510361,-0.951385271144499,0.7612713454254609,-0.57647844201031,-0.7456396901341334,-0.8266046267685452,-0.5309735916714513,-0.6753312844849383,0.04050000191527263,0.010453575146544937,-0.17540517497993646,-0.1741244730287609,-0.0019623270846703227,-0.16637026303765967,-0.05041837985750435,-0.15531739011477527,0.025075523531574283,0.04284090176759075,0.04229645678847116,-0.0946503910692614,-0.07131657434861918,-0.04136689397697123,-0.002205109265277019,-0.01582408165042244,-0.025318878347506023,-0.012403989734666509,-0.15028330732805906,-0.025716555426363225,0.00857837981893964,0.08220302848020737,-0.0559593012028085,0.02288854362012348,-0.03981504692820782,-0.7721298454223259,-0.07473873247375397,-0.042188569697279715,-0.051749933168976685,0.062475479072103074,-0.06222587754608859,-0.06097378063598014,-0.1848415671092274,-0.006748583451542631,-0.20049611685899993,-0.033212907655164076,-0.0303431261813923,-0.028880611744354454,0.008635610697087457,-0.1585802996094369,0.01813222200836566,1.0
0.01753056582525904,0.09550613750868119,0.28818388337712714,0.0003104307004424622,0.0006382548773405447,0.026571050714945713,0.4708863869951144,-0.17599168006976806,-0.010116574110679614,3.5334128945938844e-05,0.1708809561353545,-0.47266575189516347,-0.3291294515412801,-0.05238874252624643,-0.7620737677497924,-0.8680377493403556,-0.41187261823777604,-0.2770918337819836,-0.48243126805070047,-0.930238152337689,-0.6603745975200979,-0.22320778900867558,-0.14810672565660912,0.2575740569588057,0.7591089023020197,-0.4665869214336291,0.48351023840808793,-0.12887393344390186,0.7782354453308038,-0.22375595143384103,-0.7794972717868223,0.09289066125297543,0.433479939484764,-0.4426689251135112,-1.3993361313827348,-0.6834247467735881,-0.5256661906765072,0.005890715154041596,-0.020054534767049173,0.04653953001375852,0.8139943558163226,-0.8819981313685794,-0.7322597780038955,-0.3627296550560508,-0.905043927897041,-0.1974027476252552,0.5668312420959202,0.4959917930355573,0.29658616833962786,0.6177864104070158,-0.13250438891736552,-0.1663216779248679,-0.6481406955738734,-0.801152491944199,-1.5810476977246701,-0.9147358422608742,0.8071757404330895,-0.6047766697047737,-0.7121136364690188,-0.7940433250039571,-0.5403330528311049,-0.6529559809865689,0.049440643947853184,0.018611425643743237,-0.18158246552339002,-0.18356354705536032,0.004602171512668644,-0.16752074088141325,-0.05071342252032151,-0.15791702490999157,0.03335017758774256,0.04011948499526698,0.05059621679613858,-0.10216352402005231,-0.07062262798577561,-0.04273534193266869,-0.00222337047055257,-0.016073461230428028,-0.025490851782600667,-0.013888516474791193,-0.15601440067951877,-0.02352721341561513,0.012091370464805606,0.09064286910314084,-0.054858291860859054,0.022950959810253163,-0.03845270425206271,-0.7524746539637179,-0.07810672873374795,-0.04443885949095658,-0.05308002007794164,0.0869110775132928,-0.061004643225230845,-0.06236265424072715,-0.1834004655895735,-0.005941014068726578,-0.19573835976617285,-0.03520821480050622,-0.0313021592898721,-0.028727194302193695,0.01690387656265755,-0.16599636614412833,0.02019175421255162,0.7999999999999997
0.017715447157859575,0.10077551565491541,0.055690499422646145,0.00031021503338678755,0.0006384428514892076,0.02661172369754987,0.47362569803424065,-0.17754193111885327,-0.008978517795005761,-0.0007001085178138166,0.1681816837328278,-0.47671054922433936,-0.3384370478035054,-0.04782118489082787,-0.7568447312260982,-0.8570190673079477,-0.4082451191669789,-0.2676287873322217,-0.45886616078637227,-0.9063800059455178,-0.6417077974916242,-0.23035062656228467,-0.15358009012960494,0.2390911571890127,0.752982346829081,-0.4468828033768997,0.46775133466515034,-0.12176259278968567,0.7756335114660654,-0.2088774220904233,-0.7603124857252233,0.09278408110032833,0.4355952773175158,-0.42982034162906013,-1.3774608586766464,-0.6751316368209586,-0.5083408896223289,-0.006797362830760328,-0.01922575519722392,0.05916268803398011,0.7981062455693854,-0.8844168534786145,-0.7325882270416689,-0.36375211061218043,-0.909961096363572,-0.18499237412173739,0.5549315960584084,0.5043830615620972,0.3029223236443665,0.6195726611600775,-0.1367482361708251,-0.16773257640865447,-0.620706025110308,-0.7979132563385153,-1.5677177811000536,-0.8967713942390112,0.8281541791401673,-0.5794469052904998,-0.6987912187927443,-0.7809623884697668,-0.5269829576077921,-0.6365033838955395,0.04963441986895918,0.019666882238107638,-0.18186863395565334,-0.17707825689265463,0.007256516741016599,-0.16371360508434205,-0.049109365254216185,-0.15387840886219958,0.03908865665042327,0.040080488185566775,0.05714009687313974,-0.10018177639194514,-0.06958554142569374,-0.0376203475926099,-0.0019890661250114845,-0.01567799645345746,-0.02371979332518537,-0.013181547974242399,-0.15036574214246168,-0.02627266219164662,0.00965575587327554,0.09059436421421432,-0.05655345785217313,0.021422105261015775,-0.03842009250497863,-0.7530123725272226,-0.07571981844566071,-0.04085417764194989,-0.05443422363878479,0.08386257191307375,-0.06600168418280818,-0.05932940882529411,-0.18208683215519908,-0.008073407214885777,-0.17922017790763306,-0.031012191736268045,-0.026208355702053984,-0.024841387691411844,0.032723739158519664,-0.16710414243045882,0.01878036299901966,0.6000000000000005
0.018145488572078705,0.10541290428519921,-0.14422558691281695,0.0003100801328606933,0.0006410500478458846,0.026841744794422504,0.48723043896698215,-0.16677585617795543,-0.00938359220578364,0.023699708136409384,0.175665067191812,-0.46813592650604025,-0.3210304327686451,-0.05172205231170128,-0.7469186126830496,-0.8442723478651456,-0.40723850419237195,-0.2637310600067959,-0.46098128157291823,-0.9153189298780623,-0.6564880769574793,-0.2367148729764876,-0.15141473648685938,0.23553876108520783,0.7538736905129416,-0.4357461399941792,0.46594060223931033,-0.12624934678249064,0.771440349063104,-0.2055790307796835,-0.7531947801535395,0.09406453860301162,0.4627655324740093,-0.4550151755068519,-1.3667742294826621,-0.6882804207402491,-0.51742500246871,0.004975259594110718,-0.01995603848340275,0.06658545240360195,0.8107963635496802,-0.9077037747641861,-0.7427455397261117,-0.3475959419858915,-0.8847406748175178,-0.18654479230545754,0.5601748402268599,0.52445727522685,0.30015659321454335,0.6322570228334013,-0.13118509843559636,-0.18601627692811956,-0.6259242539429279,-0.8180492234420782,-1.5771203653068082,-0.8811904485091658,0.8644410308541179,-0.6088693624570528,-0.6986441391208328,-0.7667405654989429,-0.5269634550688926,-0.6226420151293064,0.05379866771687025,0.018018188026536354,-0.18865278984198253,-0.19120425715652636,0.015962423797199244,-0.17044556150583506,-0.04791962632651563,-0.16330154712471132,0.050521965278873926,0.03255795348048606,0.06571924240896641,-0.10509902189285737,-0.06874483907721538,-0.03927765531810403,-0.0016430481212102626,-0.01583326594836777,-0.023390915512101117,-0.013267482488578664,-0.16802229670677954,-0.02554778589630508,0.015395319198704967,0.09951760532913015,-0.058887497297895545,0.024698787745058636,-0.03439746374837266,-0.7521832687737556,-0.08040855070241512,-0.04001337332154746,-0.05328867904813893,0.10133037388985836,-0.0748798563905402,-0.054326844046266504,-0.17674441114277528,-0.006616541972651236,-0.1846605700019154,-0.030933363873946615,-0.028097429011800977,-0.02659717022733226,0.043194435000423734,-0.17200526798278676,0.023727980561398195,0.39999999999999986
0.01836385384898763,0.1080807369796632,-0.3385895496260007,0.0003099301434445408,0.0006413768790454972,0.026803774648362037,0.4989274837858821,-0.1577012332621819,-0.010883179492280747,0.039187295736828345,0.18610947832275165,-0.4636232686891934,-0.3280022587441899,-0.05198569821083022,-0.7569818055883075,-0.8376359620184752,-0.4137642764595019,-0.25525631058600906,-0.44811311680682747,-0.9014488399183439,-0.6454604869914472,-0.24528462496765646,-0.1539101779981913,0.23722718440553833,0.7455780674786121,-0.4315787863072947,0.46208607693074394,-0.12735764945839637,0.7779575231230648,-0.19922889344505584,-0.7431842330040532,0.08773093851094728,0.4809120661336679,-0.45045104614763787,-1.3531868530546456,-0.704818893692423,-0.5101740573534809,0.0047086053351667835,-0.019468965067939985,0.07179762762487224,0.8044162535733196,-0.8914112696602925,-0.7354547852843567,-0.34556327174370355,-0.8830720424361833,-0.18711938429021185,0.5522107169267833,0.5342096428032527,0.2977775841067214,0.6370468616261802,-0.11716577457451233,-0.183814773532714,-0.6258384175637434,-0.8263411676861989,-1.5709665115019278,-0.8716919869083992,0.8854807785853896,-0.6035380652587988,-0.6803565085243816,-0.7495441361330112,-0.5480978775169207,-0.6116354911744688,0.05414291115409738,0.019319523747801465,-0.19177268406952833,-0.19305146063489104,0.012422379868265892,-0.17427052179250388,-0.05463850663985319,-0.15999223228857126,0.042847939565609575,0.039466651543456306,0.054036029380520566,-0.10155927442008521,-0.06518559649755247,-0.036180737040782576,-0.0021393748224739096,-0.017858819309367797,-0.02332141433731635,-0.012994989095531859,-0.16716747697851234,-0.030336535590033464,0.015408753179815455,0.1027197310255181,-0.05680039591005921,0.023707502010351423,-0.03454160218783568,-0.75425721507245,-0.0796603811311081,-0.03747348891013964,-0.048133109427345895,0.10770946787976411,-0.06588844410920029,-0.055971041118502034,-0.18414818921508172,-0.0047139462378707545,-0.18439479013619361,-0.0263615851677015,-0.02996570613689428,-0.01919197946284529,0.049014120956768846,-0.17648058464118985,0.0241185840187033,0.19999999999999993
0.018766811748180325,0.11150822014798514,-0.4962187502913444,0.0003084346291354011,0.0006411974689096544,0.02716414907931987,0.5057815732900042,-0.12934757643599634,-0.011432142215561953,0.06126673702431109,0.20217314121949492,-0.4437898776683396,-0.2980602558121672,-0.056275921754446886,-0.7592092043108597,-0.830940725704001,-0.43646737916396866,-0.26599432721134186,-0.44969300740598,-0.9202434652799725,-0.6562669927126641,-0.22718465759769607,-0.15146803683489116,0.22795767769083886,0.7582526479055517,-0.4257452153897641,0.44995253469602914,-0.13294984208494887,0.7820895689982202,-0.19506860596599485,-0.7455147628020051,0.11492795699010569,0.4853292652026711,-0.4844602159413132,-1.352060572062942,-0.7325201589057236,-0.5186805428522977,0.011157301207607611,-0.02117320013696725,0.08497164388876362,0.8223536734855099,-0.9062777743528884,-0.7186399272855128,-0.3251511875624139,-0.8267903048877006,-0.1969744863041303,0.5631934352626552,0.5403177320089932,0.3143230646788843,0.624720167147043,-0.12428231728695041,-0.20043920519383407,-0.6410528210251214,-0.872175487973342,-1.5954401777309004,-0.8560837320943885,0.9322123936460919,-0.6331167510554083,-0.6680226705962683,-0.7515877594734068,-0.5747203422823839,-0.6055315069639999,0.05647396664620226,0.028220933267665945,-0.19965287634364384,-0.20673146074858004,0.021381310583666942,-0.17959413897460375,-0.06233167637145206,-0.1643585635937659,0.05870293471386713,0.04584448249229658,0.06634130628074132,-0.11271042580045838,-0.07106125764229881,-0.051488926061919814,-0.0020726559765440527,-0.017198964422202326,-0.02581642650290481,-0.005509599934845499,-0.17986972630275275,-0.029236540906237608,0.017153034539093684,0.11549459063143376,-0.04489268501390416,0.02150232340262954,-0.037689173297329945,-0.7230510634238424,-0.08889735377349753,-0.04253284739709717,-0.05714668728583368,0.15093439046999146,-0.07744286422778661,-0.05051819070781728,-0.1875800776892535,-0.007154193675944168,-0.19242108110894218,-0.02734167965545158,-0.02990340342909334,-0.024677462249993586,0.05944743609274927,-0.18731825256935447,0.02894576997771349,0.0
0.019664709821009048,0.1139269756567894,-0.6776788180605559,0.0003099843293452929,0.0006455273145193951,0.027225840740128383,0.5567833092953259,-0.10245324462349757,-0.013004132882260327,0.11878936034710956,0.2237881183996109,-0.39671678466904053,-0.26160617215261905,-0.06256724755112186,-0.776807787561648,-0.8397321272908926,-0.45166441860093015,-0.2755289282104351,-0.4476712719462699,-0.9525529243713943,-0.6777565956059886,-0.24534590226460817,-0.1369542664376559,0.22102323687540604,0.7876744151292862,-0.4163342488234034,0.4488580318144706,-0.15403202655952739,0.7879733753072928,-0.18687374838543577,-0.7223892557006926,0.12386241216299325,0.4733112140674793,-0.5150373091561997,-1.337138382217055,-0.7814376645648686,-0.5568962015234417,0.03184155074789429,-0.022665277760409545,0.11029609118775044,0.8407537058082734,-0.9359726093320129,-0.7225208113316678,-0.2918152499250577,-0.7772184725514596,-0.23842398782387197,0.5732605087058462,0.6066746774732961,0.3269174886981464,0.6744561008856789,-0.09956637573657096,-0.24132080889815494,-0.6481882849331125,-0.9193065667171103,-1.6174892363511717,-0.8552441881246708,0.9658238980924402,-0.7131053707345137,-0.6565901158508793,-0.7381077946138943,-0.6222249519601933,-0.5856969537723316,0.06091591498108918,0.031163702868428803,-0.22104284468718963,-0.2322919638682511,0.04640049345912036,-0.19551279401825042,-0.06195734855872198,-0.18485810491970703,0.0727602162030875,0.040188077865402044,0.08543831058733264,-0.12369600563061113,-0.07617649593588932,-0.05639119963984611,-0.00145598169810242,-0.018656174780063896,-0.022945719055407668,-0.0024713884662183796,-0.18859379414144947,-0.021479288820259873,0.030593205160065993,0.14173321804345293,-0.061216029678369956,0.05222241357658864,-0.03847094957093625,-0.7645905312234909,-0.08950119349983748,-0.05159524127656806,-0.060846921839812156,0.1907574835144489,-0.0742136362624167,-0.05486000654901448,-0.21108780366786523,-0.004891282098910552,-0.2224277104115296,-0.02647537793849706,-0.03138029677848457,-0.023955383628990287,0.08957888695277204,-0.19839532458643686,0.03561615614964602,-0.2
0.019881747097971983,0.11900072372032869,-0.8873735934027195,0.00030912378427710595,0.0006445461118069441,0.02730844562554791,0.5675274936159225,-0.08323344546823166,-0.014398668240239117,0.1305777572304789,0.23409794005056686,-0.3848282522587941,-0.2580530833534024,-0.06769968385824819,-0.7696996196458049,-0.8460141950998351,-0.44837742804056924,-0.2745555202723985,-0.4499959191239287,-0.9698497141885027,-0.694214269557724,-0.24660469701368176,-0.13545397843419343,0.2187081833800088,0.7923762623463776,-0.39983552541350975,0.4423449268719692,-0.1605189088609057,0.7960759543124339,-0.19510198737747564,-0.7368457293042491,0.13794874730880757,0.4869605003017725,-0.5343762707891377,-1.336332929706424,-0.7791511900805124,-0.5789195638480887,0.04202553787305816,-0.022958858363660316,0.0966596683660494,0.8411236108168922,-0.9146173765759604,-0.6962163041890942,-0.28011181050846967,-0.7553689029677264,-0.2688387003412178,0.5670504992768943,0.6119722178935252,0.31204937788422243,0.6883794423864187,-0.08275967559257422,-0.2675852863633911,-0.6515069052482437,-0.9380375595640617,-1.6231344431378425,-0.8410413187638867,0.9805890769596027,-0.7056270538617097,-0.656901118294201,-0.7472932159390642,-0.6482172635738208,-0.5826777844490344,0.07751562414223999,0.03683659700634051,-0.2383477698168638,-0.24467271236984153,0.02380678687584045,-0.2062718413233671,-0.0602725946042889,-0.17202365274978015,0.07046134536515625,0.047434847052467796,0.10766796955566348,-0.11915317671652888,-0.07528974832215792,-0.06706673765794133,-0.0020872536405631427,-0.022082030872570962,-0.028480453273113913,-0.010017159499776196,-0.20773825486366376,-0.03900063021809862,0.04852180876995066,0.15828936002264915,-0.053725712175163746,0.06782328080559699,-0.028793902291698103,-0.7407581884471145,-0.09140568919482325,-0.058165833751943834,-0.06332654413369974,0.18153026779411888,-0.05148584996894021,-0.03692633035377482,-0.2106560725677752,-0.005029916807994727,-0.23210544080963302,-0.013160817521273769,-0.032110882494976595,-0.031354161823497775,0.11024539794583454,-0.21796691394449585,0.03954364334436995,-0.3999999999999999
0.020337296775889132,0.11825256634429458,-1.0766260188123484,0.0003087115836280389,0.0006483883649517537,0.027633390517809237,0.6136458993758805,-0.06054476737722987,-0.01577749990783144,0.15108319092122588,0.2559309209065555,-0.35335800244947846,-0.22957084877936831,-0.07228369323842516,-0.8160990595027957,-0.8426868729075743,-0.47749451915161367,-0.269902190637905,-0.4541378196470978,-0.9535850746887752,-0.696128137023914,-0.24228819267185794,-0.1616395091528319,0.22980880810276472,0.820785714652034,-0.409745265835834,0.4563717139736898,-0.168523436467262,0.7939938333092814,-0.19466636822869013,-0.7210394926844742,0.15552112567061482,0.4895382903497032,-0.5838589777488108,-1.2984594490035821,-0.818717127401627,-0.6089207450602564,0.06328767274086095,-0.02632671311376535,0.1296861833581068,0.8563347329501874,-0.9436710808750868,-0.6838998063901972,-0.28192690025242223,-0.7095157815351647,-0.2933908760676124,0.565536148267418,0.6491579304503822,0.32492829214660196,0.7123491957213909,-0.05764629804149248,-0.2835325575584809,-0.657331137051337,-0.9954061066074015,-1.6594960841761697,-0.8237918007771536,1.0336213102921068,-0.7501827829908543,-0.6333667153625199,-0.7464951973903611,-0.6600741868031273,-0.5958174933316002,0.07135569522657152,0.051191457085896334,-0.2366545551235327,-0.24750896589155905,0.04135920820072167,-0.22135921149834784,-0.05123746118966249,-0.1894082127186813,0.05861439309539849,0.06201648349234992,0.10161552058606073,-0.12663329487009845,-0.07190661304047176,-0.07082417249649405,-0.0037342589699713834,-0.02414853225528415,-0.012373355210295806,-0.009990307781286368,-0.2290037757301186,-0.04634377113567385,0.04863662121922407,0.18795961079795856,-0.06963969308729395,0.05951226746100082,-0.03020567245858936,-0.762606402099286,-0.0971895285303825,-0.05378838350890296,-0.060990964782171364,0.2580630168132241,-0.05168496496492381,-0.03545318243462174,-0.24510693380763343,-0.013675293001799378,-0.24790464458233,-0.01812273797831321,-0.03722167974383221,-0.0335412350928178,0.12823237695858988,-0.22008747845307386,0.028944998349969667,-0.6000000000000005
0.021378841200831625,0.12005015613342895,-1.3089006108981867,0.0003074683833240091,0.0006465210954808826,0.027354579329269234,0.6798062353276237,0.007738229133241491,-0.015528213911859672,0.21391830726797426,0.3495887675489762,-0.2906439787966077,-0.15443972156395613,-0.10807439097336126,-0.8588089261620795,-0.8406318227248188,-0.508641300862128,-0.3222503467470061,-0.43598401249383273,-1.0069094697341554,-0.7387513750476112,-0.24927819548388033,-0.1437174929562205,0.24647536041444387,0.8567491737435963,-0.397813849370003,0.4637514278446577,-0.20927875270237734,0.7779700532891554,-0.18120987248630346,-0.7293924456651678,0.21094470001503246,0.4926156730017867,-0.6974114356472202,-1.2831713345472933,-0.8988478750122966,-0.6430666836234628,0.08266602662635608,-0.023840483850481334,0.16834333558275866,0.9082029149367825,-0.9676834298822429,-0.6662689104588476,-0.2305196881327653,-0.6069114072957305,-0.3833668790124094,0.612980815599742,0.731848002053811,0.3566114224450234,0.731630353035868,-0.015798623703993576,-0.3223675977184006,-0.6665979664149327,-1.099641117688088,-1.6679507284806234,-0.8317927445407229,1.0400207533641455,-0.8622853069358033,-0.6249318907359173,-0.7307393817158514,-0.7645380504438064,-0.5658347716473082,0.0831312641218542,0.08246781947796517,-0.27721321527249637,-0.3147068790580716,0.056624374047492806,-0.24872208880275526,-0.07653078793849329,-0.20478566382145696,0.1471558791911683,0.07749048383275835,0.1722933041795025,-0.1579506063913017,-0.07462890389724325,-0.09199185803580408,-0.0046678428889091505,-0.029788517473852156,-0.017365132656691113,0.007164307163483684,-0.2524339489750548,-0.08688581829523702,0.08030642881796403,0.21762551129902794,-0.03313607515950051,0.11655546250111926,-0.02981165124019387,-0.7812605736614744,-0.10881044163571799,-0.08207243171664676,-0.08783063473488659,0.3335814316037427,-0.04944846147365942,-0.013750542581301439,-0.2489180928204732,-0.012098702479467956,-0.2820981895350308,-0.015897715575144786,-0.03667062548649291,-0.032884476263862386,0.14540068725889596,-0.2768051292707484,0.05421252228509393,-0.7999999999999997
0.021775430535698335,0.1290186995828603,-1.6637549072137463,0.00030551196637183846,0.000653910710220293,0.02700438213959673,0.8388524515193369,0.13683165228771993,-0.022847736733141256,0.3472546381529595,0.4990652163922516,-0.16074367464769132,0.04169234846629492,-0.17710918861677197,-0.8155201342188737,-0.728720642034543,-0.6199626743666847,-0.40379634769367195,-0.4828748949109646,-1.0242190391903434,-0.8132834586696882,-0.20935704917668294,-0.1171096718824286,0.24669412124859613,0.8471839708186297,-0.3633953788426607,0.4773814809984952,-0.421809595072115,0.7511283335472639,-0.1716977636734329,-0.876053790825158,0.402365269690424,0.6467823531929058,-0.8383513998286883,-1.4057674911713887,-1.01855452495498,-0.7597791592222046,0.13027589724133531,-0.03280526655357925,0.2525683611576102,0.9987604658089585,-0.8282721673911752,-0.47112297269547054,-0.12450681601057073,-0.49703028970313157,-0.6757901504158694,0.6838233306350516,0.8128103938462132,0.4412175414495729,0.7910056366825038,0.044909479502556984,-0.48292440651046525,-0.5714725207566491,-1.2524588799295864,-1.6518818477972221,-0.7867132548506774,0.8960921667255151,-0.9496338064958911,-0.5921527215200875,-0.7800731054243406,-0.9321136717568028,-0.5953854379219694,0.17515736069985635,0.2361748175568731,-0.3525504152863601,-0.5032153300216838,0.19825930593400368,-0.38667920929452515,-0.14795703350167563,-0.2589006124053091,0.24703104707063647,0.13236283473031332,0.3253654353803432,-0.25163544309294444,-0.13328937273111507,-0.13586557015223727,-0.0045465332505323355,-0.03714857948467352,-0.0504070332345001,0.013543107013013507,-0.281138587598018,-0.06955678532508365,0.17214074954526107,0.5242499804129883,0.03908585035575018,0.2910575061882578,-0.018319959362566102,-0.6751000537305067,-0.15652842827655378,-0.16795240365576525,-0.12709828313368943,0.437685681160434,-0.03606823371212608,0.06504282324490539,-0.2992744023501545,-0.08144307429328984,-0.4957002754749083,0.1480182696542077,-0.06265391373950915,-0.09504496594080253,0.22546072425868044,-0.3837877242197839,0.20523839201495991,-1.0
