disparity,accuracy,fem_accu,male_accu,positive_rate,unfav_positive_rate,fav_positive_rate,uo,fo,eo,eo_rate,r_accuracy,r_positive_rate,r_unfav_positive_rate,r_fav_positive_rate,fav_pos_rate,unfav_pos_rate,cfact,ucfact,fcfact,tcfact,favcf,unfavcf,vola0,vola1,vola2,unfav_vola0,unfav_vola1,unfav_vola2,fav_vola0,fav_vola1,fav_vola2
1.0,0.7479999999999998,0.7287416099733315,0.7568527773532192,0.754,0.6433109530943563,0.8027387068875723,0.7877655143568186,0.8931547237617614,0.8621915774008041,0.8842648456801637,0.7481999999999998,0.7434000000000001,0.6755317397903113,0.7740584426165181,0.7636000000000002,0.7338000000000001,1.0152977657046838,0.959395795948616,1.0435456998157584,0.9625638439034538,0.7636000000000002,0.7338000000000001,,,,,,,,,
0.7999999999999997,0.7426000000000005,0.720817242661689,0.7521968472739509,0.7537999999999999,0.664432659428228,0.7933401083499456,0.7962878552331644,0.8831423575918954,0.8583413845338509,0.9041632962329328,0.7436,0.754,0.6655628552008599,0.7939764967680012,0.7537999999999999,0.754,1.000288772936212,1.002824851188157,1.0028432868872272,1.001376090232232,0.7537999999999999,0.754,0.6984,0.09380000000000001,0.2078,0.6774679240177213,0.09462300459957823,0.22790907138270058,0.7078362429423096,0.09337713874255062,0.1987866183151398
0.6000000000000005,0.7397999999999998,0.7110941003346256,0.7516935524629712,0.7565999999999999,0.6810895911411682,0.7906456295616557,0.8011081928030443,0.8810485252510767,0.8584008386913078,0.9127754003505524,0.7397999999999999,0.7585999999999999,0.6673917193516259,0.7998165439243268,0.7522,0.763,0.9980636778485623,1.0281627474177006,0.9912579863439994,1.0153499423155758,0.7522,0.763,0.6952000000000002,0.0974,0.20740000000000006,0.6681841176299939,0.10346747504796971,0.22834840732203657,0.7069993699558552,0.09454758990448017,0.19845304013966483
0.39999999999999986,0.7435999999999998,0.7208574335085521,0.7537290710166283,0.7563999999999997,0.6864368081780959,0.7872464856954879,0.8146072636025724,0.8797697926326293,0.8609945205753898,0.9288476355909484,0.7421999999999999,0.7653999999999997,0.6725731453317004,0.8065941677894883,0.752,0.7697999999999999,0.9886620292767782,1.0273937408704876,0.9783187103170299,1.025338686228598,0.752,0.7697999999999999,0.6958,0.1,0.20420000000000002,0.6702823824983776,0.10903427848512909,0.22068333901649353,0.7076166057995468,0.09534863677075421,0.1970347574296993
0.19999999999999993,0.7435999999999998,0.7308502072031762,0.7493012981964885,0.7547999999999998,0.6911559188310628,0.7825230431261921,0.8267793592457211,0.8736639884825251,0.8602372662149665,0.9497938486085745,0.7414000000000003,0.7673999999999999,0.6685072149219176,0.8113172586134304,0.7474000000000001,0.7748,0.984523551092246,1.0445672537853856,0.968422244788695,1.0388229633198622,0.7474000000000001,0.7748,0.6953999999999998,0.1008,0.20380000000000012,0.6759786896564067,0.1076344378636942,0.21638687247989907,0.7045795622997155,0.09699495095027688,0.19842548675000782
0.0,0.7461999999999999,0.7280879824855435,0.7538521107405458,0.7510000000000002,0.7036861000040008,0.7720183074090443,0.8323626839386565,0.8693940778287822,0.8592742727682001,0.9604460267728651,0.7421999999999999,0.7686,0.650758209288429,0.8205706564911904,0.7352000000000001,0.7844,0.977564263219658,1.0934431773600237,0.9429112131270833,1.069645613924362,0.7352000000000001,0.7844,0.6988000000000002,0.0966,0.20460000000000003,0.6739227752900085,0.108984041878858,0.21709318283113346,0.7098742860720652,0.09095631594963455,0.1991693979783003
-0.19999999999999993,0.746,0.7311268326993509,0.7521964926453542,0.7471999999999999,0.7068840929231984,0.7649235359222517,0.8363490520878396,0.8633114047447985,0.8559776061986022,0.9734446565466428,0.7498000000000001,0.7698000000000002,0.6347274358123683,0.8293897211074246,0.7252,0.7918000000000002,0.9709415713123869,1.1225088489886819,0.9240515413147345,1.0940405365890005,0.7252,0.7918000000000002,0.696,0.10199999999999998,0.2020000000000001,0.6721878540512758,0.11549273457013101,0.2123194113785932,0.706940759356595,0.09516775128538303,0.1978914893580219
-0.39999999999999986,0.736,0.7122988991912582,0.745762717727307,0.746,0.7121006613561593,0.760662895249833,0.8267780981879382,0.8558720631606943,0.8481895372551788,0.9696890085811942,0.7422000000000001,0.7654000000000002,0.6167308729250347,0.8306674199467087,0.7167999999999999,0.7946000000000001,0.9748598203367875,1.1639632636182708,0.9168706527228175,1.1105862649871217,0.7167999999999999,0.7946000000000001,0.6913999999999997,0.1012,0.20740000000000006,0.6628448580818894,0.11535079300081096,0.22180434891729958,0.7043847113994351,0.09384607228165585,0.2017692163189091
-0.6000000000000005,0.7405999999999996,0.7261535143183167,0.7463654400138569,0.7397999999999999,0.7187282040464679,0.7492940086753608,0.8414286364792087,0.8482216302509841,0.8472274254449494,0.9959956975228629,0.7435999999999998,0.7676000000000002,0.6169738838716886,0.8353184716348027,0.7081999999999999,0.7991999999999997,0.9646572377733239,1.1743304430624193,0.8989935016742163,1.1312536636949306,0.7081999999999999,0.7991999999999997,0.6920000000000002,0.10460000000000003,0.20340000000000003,0.6663548770433415,0.12218537020496546,0.2114597527516932,0.7030856023341431,0.0970470126987901,0.19986738496706702
-0.7999999999999997,0.7373999999999999,0.7132792540182074,0.7478109975713025,0.7350000000000001,0.7351204859447695,0.7339969625792611,0.8450620938600345,0.8380441470371823,0.8411973311250917,1.0125460343879427,0.7421999999999999,0.7634000000000003,0.6169487224148549,0.8260007219846466,0.6994,0.799,0.964079207699158,1.2072200927717365,0.8902059692071828,1.1450086169101794,0.6994,0.799,0.6866000000000002,0.11220000000000002,0.20120000000000005,0.6596206660219649,0.12277953194760917,0.21759980203042598,0.6987290562893932,0.1072056623457357,0.19406528136487133
-1.0,0.7366000000000001,0.7182257580986102,0.7443742657222869,0.7282000000000002,0.7444351474332074,0.7202558392101744,0.8547728131813944,0.8263008590739298,0.835730660068179,1.040148820732567,0.7375999999999998,0.7692000000000001,0.6013583288547479,0.8416915484499351,0.6847999999999999,0.8126000000000001,0.9480970339981039,1.2543935323631514,0.8581080490591347,1.190665910357999,0.6847999999999999,0.8126000000000001,0.6808,0.12299999999999997,0.19620000000000007,0.6545485796509763,0.13787020876998957,0.20758121157903436,0.692690403053868,0.11584623696777047,0.19146335997836172
